SV	Group	Taxonomy	Confidence	Gene	Kingdom	Phylum	Class	Order	Family	Genus	Species	Taxon	Core_Specific_Plant
47afc468ceddf255c24714a464e3f854	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_eucalypti	0.819529575	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia_eucalypti		
47b78b386739b75fc7199e8de048587b	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999939754	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
47c23ea3176f443eef5736870c0d1c3b	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999233895	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
47c24fda8059715e9c97f674a2f9bcea	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.738629095	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unidentified	unidentified		
47c7dc9eb65758e9bf702b68c67a7d6a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.822667471	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
47c963f94b4f682d5f6c1a8d8e9dd1f9	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Dendryphion;s__Dendryphion_europaeum	0.999999991	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Dendryphion	Dendryphion_europaeum		
47caae75cecbda8f69626aef937db558	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.724571965	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium			
47d1897fb8118e30f8f46121cc9835d6	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;s__unidentified	0.88725499	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	unidentified		
47ef02328ff8bd614959713bbec90c80	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.997993053	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales					
47f201eb1fa1108bed04b6161358cb6a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_pratensis	0.819910741	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia_pratensis		
48053b7a67bc999efa23fa01340ab50a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Alpinaria;s__unidentified	0.962156291	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Alpinaria	unidentified		
480e5bfeb43f410544aa4ee42a31f72f	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_calamagrostidis	0.997506327	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_calamagrostidis		
481fb7bd48e78bdbf4e946eaddcbea70	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.99898931	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales					
482394121cc901ff3ca431ed976bf275	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999913803	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
483812c2f55bf627254a12df36206f17	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.760530994	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
4857906e973e7d02c421654e25c6c1ae	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.706546847	ITS1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified		
485fe665f2832172ad81196452c5d532	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum	0.998574123	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_furcatum		
486779cc6a5e5931dd8a592c44d0537b	1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.981670023	ITS1	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	unidentified	unidentified		
4870e817b60d35ea59710808aef0adbc	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.942564745	ITS1	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans		
487302928ed132bc250c514aa3452a18	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii	0.998071587	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera_jadinii		
487a00f058ff97108c8e8287ad6ae41f	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.77074992	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
48821c2c3dc1deb993a805a1a5d11a74	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.991782259	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium			
488380eb509bde96dda61bd1f05c3144	1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__unidentified	0.777720759	ITS1	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	unidentified		
4890470804938c1d2acd11dcfd2511f0	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999802985	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
4893b9b1aed66a696ef7d05ca6a9255f	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Gyoerffyella;s__unidentified	0.951173741	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Gyoerffyella	unidentified		
4896f9ae47bbc209a707cde807bebe92	1	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei	0.994607455	ITS1	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	Protomyces_inouyei		
48c5b8a68a67014f7cf14912c03c29af	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__unidentified	0.999619322	ITS1	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	unidentified		
48cfbd21f54b93d9a356470a6029add6	1	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.712300761	ITS1	Fungi	Ascomycota	Sordariomycetes						
48d755a9c70a8a77993913d213cff5c6	1	k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales;f__Pyxidiophoraceae;g__Pyxidiophora;s__Pyxidiophora_arvernensis	0.913803591	ITS1	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	Pyxidiophora	Pyxidiophora_arvernensis		
48fa50ae5f72723dfd5183dceb90c6a5	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_poagena	0.716360298	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_poagena		
48fbb37f2d6b86e3fd5232574bc28486	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.706783953	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae				
490b4669109046927d20094ec9c0757d	1	k__Fungi;p__Ascomycota	0.732090801	ITS1	Fungi	Ascomycota							
490bf04d075870d7be017a95edec36ab	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.77375261	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified		
490e26407d0496a704ba4d5f5f935adb	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Mycochlamys;s__Mycochlamys_macrospora	0.99959934	ITS1	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Mycochlamys	Mycochlamys_macrospora		
49177b115258abe2e2fb0413d8ee91b5	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999979812	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
492e875e1cc3d38224b9e4610134ab24	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_africana	0.740656811	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_africana		
492eb6eb58d181c04322b26ff3cab25a	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.743162838	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales					
4933011ef9f5dbf182dcf2c1a647d41d	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas_cyathoideum	0.828321076	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Crocicreas	Crocicreas_cyathoideum		
494607625952e0dc3b9c0bc655193fc8	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.997797964	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
496980a7105a0fed9b7ddaf16e2dfa5c	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.930074869	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	unidentified	unidentified		
49710fc2e8640544e801c4972240e6af	1	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.729143656	ITS1	Fungi	Ascomycota	Leotiomycetes						
497bc4a5c50747d530934a70893dca51	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_calamagrostidis	0.987816648	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_calamagrostidis		
49a7ab00b81ff68b8a9721a0d84700c2	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_copticola	0.942607659	ITS1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_copticola		
49b994b0621eb58651197cf12fddb159	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.811065621	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
49c05497b853f69731dbad5bd8698a29	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.861721018	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
49d41f3134292a832ca320d06920124d	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Mycoarthris;s__Mycoarthris_corallina	0.999996839	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Mycoarthris	Mycoarthris_corallina		
49d9880091d406c3106d727f2f2e5c4b	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.733645068	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified		
49dcc171945f82cd34a1e2ecc9800de2	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	0.858125993	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium			
49e42439486038a536a2a79c00626c88	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.942640232	ITS1	Fungi	Ascomycota	Eurotiomycetes	Onygenales	unidentified	unidentified	unidentified		
49fdb8628cb971322e729ac8416d278b	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.99999631	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
4a270455d38ab15fffdd7acbcf5c81ac	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.813788955	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_tassiana		
4a274b75f235cfcbddc1155d11aec654	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_cephalocereana	0.977006926	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_cephalocereana		
4a321d11e42d5b9762a166c7077f2ac3	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_maculans	0.999999129	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria_maculans		
4a556a47339e145516d952337e7edb58	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sesquicillium;s__Sesquicillium_microsporum	0.906599699	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sesquicillium	Sesquicillium_microsporum		
4a665f23993ba8b62ec01fe8badd0e57	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sake	0.999542604	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sake		
4a68f6f9fc65243706cc60159910638d	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_klebahnii	0.997678889	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_klebahnii		
4a71f498c15d8954683b93437c00b3b6	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999446304	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
4a726057722c2513af4ae0d3cb9d0575	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.859520563	ITS1	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans		
4ab1b99bbe04c56f35a4fd80e7f4996d	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum	0.993633678	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_furcatum		
4abac4a11ddb8f71a32cea4adfd1051f	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_modesta	0.999997219	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia_modesta		
4abb4fb78fdfaa05ef3c54ce111d5eed	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.999942585	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				
4ae50e0a91e71ebfd3a2cc7e61bbb146	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_desmazieri	0.920028804	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta_desmazieri		
4af16975e9eee421bd7d2fa9ef93be1b	1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_ostracoderma	0.999484623	ITS1	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza_ostracoderma		
4b03ea6fa821734934469ce611cbbfbf	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii	0.99953067	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium_marquandii		
4b07608e63fbcc2b50eae12789f520ee	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Mycochlamys;s__Mycochlamys_macrospora	0.999677337	ITS1	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Mycochlamys	Mycochlamys_macrospora		
4b08fd976acf56a0cf6c5ce000078cba	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__unidentified	0.999523068	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	unidentified		
4b15f985cf8009ab30cfd948b9c9af93	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_dianthicola	0.999852067	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_dianthicola		
4b185d6e6792db93796ad3b4aeb14924	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.882011814	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
4b367892d2018e1406f9750976719f5a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999606275	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
4b3dff5b5744068140d46a73bd228e35	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.760300561	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					
4b5e5a5493c86d1c20fe16b734c17bd5	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.962796129	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
4b60a832376573cf256f991b03aff102	1	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__unidentified	0.999478295	ITS1	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	unidentified		
4b63e95fe5dc94dc268bec19498c0ba2	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_curvulum	0.999821647	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_curvulum		
4b6c7f29348c6fa4f68a6b7f2b7b2ca9	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified;s__unidentified	0.97334467	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	unidentified	unidentified		
4b7839c255ddb1c3ba3e2ff1cf468316	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Erysiphe	0.811462506	ITS1	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe			
4b986ce991a43dcfe0ff2f49e2f15707	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.996894707	ITS1	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina		
4ba089e6ec3b198fc9bd8712db0a26bf	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana	0.715489922	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_tassiana		
4bb0037973c5bce34739f9b0fa20645a	1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Issatchenkia;s__Issatchenkia_orientalis	0.778506369	ITS1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Issatchenkia	Issatchenkia_orientalis		
4bbb26dbf29825986c250e5f04f9670e	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_pseudovitensis	0.949553852	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora_pseudovitensis		
4bbf3f7a1f194b39c782ecdf673f1d70	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.768623815	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria			
4bc44ebb28ac43f49faa2c97f68d09d2	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999751633	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
4be8decff5d7c2b964d70980e32bd511	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_acuminata	0.996243186	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Gibberella_acuminata		
4bf15900d65f7987300fd07e5963b8be	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae	0.856553184	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae				
4bf1fde41e127b2fd00a01d6b38cb4a9	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.999480225	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_metachromatica		
4bf8baab237e3d258f3fdddff6830c8e	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.766998435	ITS1	Fungi	Ascomycota	Sordariomycetes	Sordariales					
4bf9d20aca8025143789825126d5f253	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0.807236116	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis				
4bfe433f48f73e43b61f3fac649b3279	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_septimanifiniscientiae	0.959629977	ITS1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_septimanifiniscientiae		
4bff67225477d6c2fe47a58c2050bfc2	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.908184717	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_perangustum		
4c017edd8dab0eed2d9542fa234f9657	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Neocatenulostroma;s__Neocatenulostroma_microsporum	0.999315732	ITS1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Neocatenulostroma	Neocatenulostroma_microsporum		
4c08a05ad156ef55407b54665964233f	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_longipes	0.801417337	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_longipes		
4c30e85116402f121ae87b26c667a7a4	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999806083	ITS1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
4c66bf11f76ea970ba43a273d276437a	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.999409909	ITS1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			
