SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
d4ecfe33623f297a74de51d7f28b39aa	Bean	400	20	2	176	1707068	0.02343199	11.36363636	Flexible
f1d86410200b98a6f4eb307c61d6540a	Bean	693	20	1	176	1707068	0.040595922	11.36363636	Flexible
f30fbcd9253a87306a2ffc0a1e4ba8da	Bean	423	20	1	176	1707068	0.024779329	11.36363636	Flexible
f617f0ce888fe9b6b91cb9069b7a11f5	Bean	447	20	2	176	1707068	0.026185249	11.36363636	Flexible
225671ed33a06c9e372cb09428c37ff1	Bean	389	19	2	176	1707068	0.02278761	10.79545455	Flexible
430d480477d450614cc88f3853c6ae7f	Bean	434	19	1	176	1707068	0.025423709	10.79545455	Flexible
45a703c3d46ed9731722d03c72be9069	Bean	328	19	3	176	1707068	0.019214232	10.79545455	Flexible
5d0c6af420698f1cdff612c8f7960627	Bean	212	19	2	176	1707068	0.012418955	10.79545455	Flexible
7054b6ac948c1d9d17cfffc3ffafdc6a	Bean	352	19	2	176	1707068	0.020620151	10.79545455	Flexible
74084792a04247b6a2f28ab7b5cafa77	Bean	815	19	1	176	1707068	0.047742679	10.79545455	Flexible
7fe48abaab361b84c401d955029fe3bc	Bean	1024	19	1	176	1707068	0.059985894	10.79545455	Flexible
8562afaf3955423d4eda6d71b8b277d8	Bean	1132	19	3	176	1707068	0.066312531	10.79545455	Flexible
9555acec6ec3beb981603408e9e883a8	Bean	671	19	2	176	1707068	0.039307163	10.79545455	Flexible
97991ce469a1cc109b514c89920eaa50	Bean	772	19	1	176	1707068	0.04522374	10.79545455	Flexible
a7da93a9744a7863292bcf97d47b6a10	Bean	452	19	2	176	1707068	0.026478148	10.79545455	Flexible
dd8229814f2d127e61ac92c5d275db8b	Bean	532	19	2	176	1707068	0.031164546	10.79545455	Flexible
2727f819185a7e8993f13df355a399fa	Bean	574	18	2	176	1707068	0.033624905	10.22727273	Flexible
3fb11383d86dfad2dfd111339161741f	Bean	533	18	1	176	1707068	0.031223126	10.22727273	Flexible
57a3a1dc8b44bc66323c2f9f69e2f1c1	Bean	385	18	1	176	1707068	0.02255329	10.22727273	Flexible
d0dad971506647d25b7ec3c857964526	Bean	294	18	3	176	1707068	0.017222513	10.22727273	Flexible
d892d40bc79d0c356bd2886ce8d120ee	Bean	165	18	1	176	1707068	0.009665696	10.22727273	Flexible
dab1160ee7a4ecf9945086ff09f99528	Bean	536	18	3	176	1707068	0.031398866	10.22727273	Flexible
fec8716195af98907bac8206e598cefa	Bean	582	18	2	176	1707068	0.034093545	10.22727273	Flexible
20a52efd3d637148f6aeaa0ec98f02e9	Bean	79	17	2	176	1707068	0.004627818	9.659090909	Flexible
20b3df08cd5fac2be26a2928155bab69	Bean	491	17	3	176	1707068	0.028762768	9.659090909	Flexible
2bbb28b70c3a3757e48663f4d0003ecc	Bean	83	17	2	176	1707068	0.004862138	9.659090909	Flexible
3d5baff45729bf2214074c2e9f77ad10	Bean	227	17	3	176	1707068	0.013297654	9.659090909	Flexible
4804669ff00c7ec682696fdd03d60923	Bean	382	17	3	176	1707068	0.02237755	9.659090909	Flexible
6829e39b08add1564fc5f1e6ab05c8a9	Bean	440	17	1	176	1707068	0.025775189	9.659090909	Flexible
68c56896f754db932a51a88ebad5bc6a	Bean	200	17	3	176	1707068	0.011715995	9.659090909	Flexible
6ef30ad70950c7994898405da4aa1f2a	Bean	182	17	2	176	1707068	0.010661555	9.659090909	Flexible
7fb31d5f730990cf24f8e1703280ce60	Bean	226	17	2	176	1707068	0.013239074	9.659090909	Flexible
8abdf967e5b46a4af2dc34923219a392	Bean	589	17	3	176	1707068	0.034503605	9.659090909	Flexible
9d88184a4f1d182c068958901751b446	Bean	222	17	2	176	1707068	0.013004754	9.659090909	Flexible
a59a9a9b27bc75e0323284f8ac75d55e	Bean	144	17	2	176	1707068	0.008435516	9.659090909	Flexible
c6f96c0b79d9a6b82fb53a5518bce977	Bean	390	17	2	176	1707068	0.02284619	9.659090909	Flexible
ca6c2b3b469c08212142e8821c65882a	Bean	1231	17	2	176	1707068	0.072111949	9.659090909	Flexible
d3df483cbb13c7f8c70820fb7e1e6230	Bean	78	17	2	176	1707068	0.004569238	9.659090909	Flexible
eafd675bf3a91735773444d310c7b65a	Bean	642	17	1	176	1707068	0.037608344	9.659090909	Flexible
f93c45431d741ea9c35fbce351cf9514	Bean	445	17	1	176	1707068	0.026068089	9.659090909	Flexible
fccd274e718e26b32c71f188d97d9e59	Bean	92	17	2	176	1707068	0.005389358	9.659090909	Flexible
fe0b139ead8552cf0813868bc8fc75c7	Bean	146	17	1	176	1707068	0.008552676	9.659090909	Flexible
06bb3fa895e072e060638ec1131d0d3c	Bean	92	16	2	176	1707068	0.005389358	9.090909091	Flexible
394eda29c886632f514dd94b58381186	Bean	78	16	3	176	1707068	0.004569238	9.090909091	Flexible
47f702321f4abba7ffaa9ae375f8713f	Bean	574	16	1	176	1707068	0.033624905	9.090909091	Flexible
4a6086b0d2aac9c15dcc4c55f3c38f79	Bean	240	16	3	176	1707068	0.014059194	9.090909091	Flexible
57d493e272e76b68e3e2ccc27d9a9b44	Bean	187	16	1	176	1707068	0.010954455	9.090909091	Flexible
5b2529faa44a3679b887ecd91b6b4149	Bean	291	16	2	176	1707068	0.017046773	9.090909091	Flexible
5b3e3b3bdc4220820292c3cb01fead2a	Bean	540	16	1	176	1707068	0.031633186	9.090909091	Flexible
5ba212bc76b78da910c8a7b75f91aeae	Bean	263	16	2	176	1707068	0.015406533	9.090909091	Flexible
62727dc7f1b9c5878de3da94b2977f05	Bean	219	16	3	176	1707068	0.012829014	9.090909091	Flexible
7f5f81fc8c4f6cd7884c2877832c4eb0	Bean	604	16	1	176	1707068	0.035382305	9.090909091	Flexible
82dece6e35540738ba450a0c3a90b5a0	Bean	312	16	3	176	1707068	0.018276952	9.090909091	Flexible
83cc59851449cd166c729d5bd1c0ff0e	Bean	1161	16	2	176	1707068	0.06801135	9.090909091	Flexible
8befccc59b2a8e4386a2a4cdf197ee58	Bean	248	16	2	176	1707068	0.014527834	9.090909091	Flexible
8ef752e645507636c4fc4b8c3b77f7a1	Bean	323	16	1	176	1707068	0.018921332	9.090909091	Flexible
9bd7a18778ce1be172692bdb8c3e7bfc	Bean	439	16	2	176	1707068	0.025716609	9.090909091	Flexible
aa9b3a1418d146c262ec63305292065a	Bean	108	16	3	176	1707068	0.006326637	9.090909091	Flexible
c55df6cd40166d06b25d3a327bfb9dd4	Bean	262	16	2	176	1707068	0.015347953	9.090909091	Flexible
c85d1b78dc8077b2d72f6ffe73fd4783	Bean	170	16	2	176	1707068	0.009958596	9.090909091	Flexible
ca415c3624ceda3fbb125a12a69904f6	Bean	251	16	1	176	1707068	0.014703574	9.090909091	Flexible
d77ea65f73238d1805ead5caa42a8f3d	Bean	160	16	1	176	1707068	0.009372796	9.090909091	Flexible
0f46ed6573f8ed1d965a7a22472895b8	Bean	554	15	1	176	1707068	0.032453306	8.522727273	Flexible
146011b4b3b1ac5bd7d8224c5d93209d	Bean	360	15	2	176	1707068	0.021088791	8.522727273	Flexible
1a883863725eead9924f1c1ae4f7f3da	Bean	117	15	1	176	1707068	0.006853857	8.522727273	Flexible
1c2b8892a0d7f828d72808cd01cfd199	Bean	167	15	2	176	1707068	0.009782856	8.522727273	Flexible
3481fa43fe5fba6aecdc7f9aae6ed9c0	Bean	24200	15	2	176	1707068	1.417635384	8.522727273	Flexible
3c70a6836188aa560a2d934414dbde9c	Bean	134	15	3	176	1707068	0.007849717	8.522727273	Flexible
413fc377a1bd248f89f5d50514e9b63b	Bean	272	15	1	176	1707068	0.015933753	8.522727273	Flexible
46ef48b6096947c86bd1a70949ca8c97	Bean	279	15	1	176	1707068	0.016343813	8.522727273	Flexible
51aee664c21bd301061e44d482f6716c	Bean	414	15	3	176	1707068	0.024252109	8.522727273	Flexible
5294c0e2c5ab571842b07c413291a71e	Bean	149	15	2	176	1707068	0.008728416	8.522727273	Flexible
5697414a50fb9f841bc5469d3b996d99	Bean	336	15	2	176	1707068	0.019682871	8.522727273	Flexible
649f026cd615015b1c0f8e760d309122	Bean	281	15	2	176	1707068	0.016460973	8.522727273	Flexible
8702cb67ad5c802363238c946f1792e2	Bean	371	15	2	176	1707068	0.021733171	8.522727273	Flexible
9c0de7908dd6ef3d536b42d9e11e0779	Bean	286	15	1	176	1707068	0.016753873	8.522727273	Flexible
a0147aa5299c74a98560ffa2b8767ae2	Bean	1823	15	1	176	1707068	0.106791294	8.522727273	Flexible
bf087fc7602d99d7c16a9e39b39e74a2	Bean	95	15	2	176	1707068	0.005565098	8.522727273	Flexible
